name,codepoint_hex,codepoint_dec
team_dashboard,0xe013,57363
temp_preferences_custom,0xf8c9,63689
temp_preferences_eco,0xf8ca,63690
temple_buddhist,0xeab3,60083
temple_hindu,0xeaaf,60079
ten_k,0xe951,59729
ten_mp,0xe952,59730
tenancy,0xf0e3,61667
terminal,0xeb8e,60302
terrain,0xe564,58724
text_ad,0xe728,59176
text_compare,0xf3c5,62405
text_decrease,0xeadd,60125
text_fields,0xe262,57954
text_fields_alt,0xe9f1,59889
text_format,0xe165,57701
text_increase,0xeae2,60130
text_rotate_up,0xe93a,59706
text_rotate_vertical,0xe93b,59707
text_rotation_angledown,0xe93c,59708
text_rotation_angleup,0xe93d,59709
text_rotation_down,0xe93e,59710
text_rotation_none,0xe93f,59711
text_select_end,0xf73e,63294
text_select_jump_to_beginning,0xf73d,63293
text_select_jump_to_end,0xf73c,63292
text_select_move_back_character,0xf73b,63291
text_select_move_back_word,0xf73a,63290
text_select_move_down,0xf739,63289
text_select_move_forward_character,0xf738,63288
text_select_move_forward_word,0xf737,63287
text_select_move_up,0xf736,63286
text_select_start,0xf735,63285
text_snippet,0xf1c6,61894
text_to_speech,0xf1bc,61884
text_up,0xf49e,62622
textsms,0xe625,58917
texture,0xe421,58401
texture_add,0xf57c,62844
texture_minus,0xf57b,62843
theater_comedy,0xea66,60006
theaters,0xe8da,59610
thermometer,0xe846,59462
thermometer_add,0xf582,62850
thermometer_gain,0xf6d8,63192
thermometer_loss,0xf6d7,63191
thermometer_minus,0xf581,62849
thermostat,0xf076,61558
thermostat_arrow_down,0xf37a,62330
thermostat_arrow_up,0xf379,62329
thermostat_auto,0xf077,61559
thermostat_carbon,0xf178,61816
things_to_do,0xeb2a,60202
thirteen_mp,0xe955,59733
thirty_fps,0xefce,61390
thirty_fps_select,0xefcf,61391
thread_unread,0xf4f9,62713
threat_intelligence,0xeaed,60141
three_g_mobiledata,0xefd0,61392
three_g_mobiledata_badge,0xf7f0,63472
three_k,0xe966,59750
three_k_plus,0xe967,59751
three_mp,0xe968,59752
three_p,0xefd1,61393
threed,0xed38,60728
threed_rotation,0xe84d,59469
threesixty,0xe577,58743
thumb_down,0xf578,62840
thumb_down_alt,0xf578,62840
thumb_down_filled,0xf578,62840
thumb_down_off,0xf578,62840
thumb_down_off_alt,0xf578,62840
thumb_up,0xf577,62839
thumb_up_alt,0xf577,62839
thumb_up_filled,0xf577,62839
thumb_up_off,0xf577,62839
thumb_up_off_alt,0xf577,62839
thumbnail_bar,0xf734,63284
thumbs_up_double,0xeefc,61180
thumbs_up_down,0xe8dd,59613
thunderstorm,0xebdb,60379
tibia,0xf89b,63643
tibia_alt,0xf89c,63644
tile_large,0xf3c3,62403
tile_medium,0xf3c2,62402
tile_small,0xf3c1,62401
time_auto,0xf0e4,61668
time_to_leave,0xeff7,61431
timelapse,0xe422,58402
timeline,0xe922,59682
timer,0xe425,58405
timer_1,0xf2af,62127
timer_10,0xe423,58403
timer_10_alt_1,0xefbf,61375
timer_10_select,0xf07a,61562
timer_2,0xf2ae,62126
timer_3,0xe424,58404
timer_3_alt_1,0xefc0,61376
timer_3_select,0xf07b,61563
timer_5,0xf4b1,62641
timer_5_shutter,0xf4b2,62642
timer_arrow_down,0xf378,62328
timer_arrow_up,0xf377,62327
timer_off,0xe426,58406
timer_pause,0xf4bb,62651
timer_play,0xf4ba,62650
tips_and_updates,0xe79a,59290
tire_repair,0xebc8,60360
title,0xe264,57956
titlecase,0xf489,62601
toast,0xefc1,61377
toc,0xe8de,59614
today,0xe8df,59615
toggle_off,0xe9f5,59893
toggle_on,0xe9f6,59894
token,0xea25,59941
toll,0xe8e0,59616
tonality,0xe427,58407
tonality_2,0xf2b4,62132
toolbar,0xe9f7,59895
tools_flat_head,0xf8cb,63691
tools_installation_kit,0xe2ab,58027
tools_ladder,0xe2cb,58059
tools_level,0xe77b,59259
tools_phillips,0xf8cc,63692
tools_pliers_wire_stripper,0xe2aa,58026
tools_power_drill,0xe1e9,57833
tools_wrench,0xf8cd,63693
tooltip,0xe9f8,59896
tooltip_2,0xf3ed,62445
top_panel_close,0xf733,63283
top_panel_open,0xf732,63282
topic,0xf1c8,61896
tornado,0xe199,57753
total_dissolved_solids,0xf877,63607
touch_app,0xe913,59667
touch_double,0xf38b,62347
touch_long,0xf38a,62346
touch_triple,0xf389,62345
touchpad_mouse,0xf687,63111
touchpad_mouse_off,0xf4e6,62694
tour,0xef75,61301
toys,0xe332,58162
toys_and_games,0xefc2,61378
toys_fan,0xf887,63623
track_changes,0xe8e1,59617
trackpad_input,0xf4c7,62663
trackpad_input_2,0xf409,62473
trackpad_input_3,0xf408,62472
traffic,0xe565,58725
traffic_jam,0xf46f,62575
trail_length,0xeb5e,60254
trail_length_medium,0xeb63,60259
trail_length_short,0xeb6d,60269
train,0xe570,58736
tram,0xe571,58737
transcribe,0xf8ec,63724
transfer_within_a_station,0xe572,58738
transform,0xe428,58408
transgender,0xe58d,58765
transit_enterexit,0xe579,58745
transit_ticket,0xf3f1,62449
transition_chop,0xf50e,62734
transition_dissolve,0xf50d,62733
transition_fade,0xf50c,62732
transition_push,0xf50b,62731
transition_slide,0xf50a,62730
translate,0xe8e2,59618
translate_indic,0xf263,62051
transportation,0xe21d,57885
travel,0xef93,61331
travel_explore,0xe2db,58075
travel_luggage_and_bags,0xefc3,61379
trending_down,0xe8e3,59619
trending_flat,0xe8e4,59620
trending_up,0xe8e5,59621
trip,0xe6fb,59131
trip_origin,0xe57b,58747
trolley,0xf86b,63595
trolley_cable_car,0xf46e,62574
trophy,0xea23,59939
troubleshoot,0xe1d2,57810
try,0xf07c,61564
try_sms_star,0xf07c,61564
tsunami,0xebd8,60376
tsv,0xe6d6,59094
tty,0xf1aa,61866
tune,0xe429,58409
tungsten,0xf07d,61565
turn_left,0xeba6,60326
turn_right,0xebab,60331
turn_sharp_left,0xeba7,60327
turn_sharp_right,0xebaa,60330
turn_slight_left,0xeba4,60324
turn_slight_right,0xeb9a,60314
turned_in,0xe8e7,59623
turned_in_not,0xe8e7,59623
tv,0xe63b,58939
tv_displays,0xf3ec,62444
tv_gen,0xe830,59440
tv_guide,0xe1dc,57820
tv_next,0xf3eb,62443
tv_off,0xe647,58951
tv_options_edit_channels,0xe1dd,57821
tv_options_input_settings,0xe1de,57822
tv_remote,0xf5d9,62937
tv_signin,0xe71b,59163
tv_with_assistant,0xe785,59269
twelve_mp,0xe954,59732
twenty_four_fps_select,0xf3f2,62450
twenty_four_mp,0xe962,59746
twenty_mp,0xe95e,59742
twenty_one_mp,0xe95f,59743
twenty_three_mp,0xe961,59745
twenty_two_mp,0xe960,59744
two_k,0xe963,59747
two_k_plus,0xe964,59748
two_mp,0xe965,59749
two_pager,0xf51f,62751
two_pager_store,0xf3c4,62404
two_wheeler,0xe9f9,59897
twod,0xef37,61239
type_specimen,0xf8f0,63728
u_turn_left,0xeba1,60321
u_turn_right,0xeba2,60322
udon,0xef32,61234
ulna_radius,0xf89d,63645
ulna_radius_alt,0xf89e,63646
umbrella,0xf1ad,61869
unarchive,0xe169,57705
undo,0xe166,57702
unfold_less,0xe5d6,58838
unfold_less_double,0xf8cf,63695
unfold_more,0xe5d7,58839
unfold_more_double,0xf8d0,63696
ungroup,0xf731,63281
universal_currency,0xe9fa,59898
universal_currency_alt,0xe734,59188
universal_local,0xe9fb,59899
unknown_2,0xf49f,62623
unknown_5,0xe6a5,59045
unknown_7,0xf49e,62622
unknown_document,0xf804,63492
unknown_med,0xeabd,60093
unlicense,0xeb05,60165
unpaved_road,0xf46d,62573
unpin,0xe6f9,59129
unpublished,0xf236,62006
unsubscribe,0xe0eb,57579
upcoming,0xf07e,61566
update,0xe923,59683
update_disabled,0xe075,57461
upgrade,0xf0fb,61691
upi_pay,0xf3cf,62415
upload,0xf09b,61595
upload_2,0xf521,62753
upload_file,0xe9fc,59900
uppercase,0xf488,62600
urology,0xe137,57655
usb,0xe1e0,57824
usb_off,0xe4fa,58618
user_attributes,0xe708,59144
vaccines,0xe138,57656
vacuum,0xefc5,61381
valve,0xe224,57892
vape_free,0xebc6,60358
vaping_rooms,0xebcf,60367
variable_add,0xf51e,62750
variable_insert,0xf51d,62749
variable_remove,0xf51c,62748
variables,0xf851,63569
ventilator,0xe139,57657
verified,0xef76,61302
verified_off,0xf30e,62222
verified_user,0xf013,61459
vertical_align_bottom,0xe258,57944
vertical_align_center,0xe259,57945
vertical_align_top,0xe25a,57946
vertical_distribute,0xe076,57462
vertical_shades,0xec0e,60430
vertical_shades_closed,0xec0d,60429
vertical_split,0xe949,59721
vibration,0xf2cb,62155
video_call,0xe070,57456
video_camera_back,0xf07f,61567
video_camera_back_add,0xf40c,62476
video_camera_front,0xf080,61568
video_camera_front_off,0xf83b,63547
video_chat,0xf8a0,63648
video_file,0xeb87,60295
video_label,0xe071,57457
video_library,0xe04a,57418
video_search,0xefc6,61382
video_settings,0xea75,60021
video_stable,0xf081,61569
videocam,0xe04b,57419
videocam_alert,0xf390,62352
videocam_off,0xe04c,57420
videogame_asset,0xe338,58168
videogame_asset_off,0xe500,58624
view_agenda,0xe8e9,59625
view_apps,0xf376,62326
view_array,0xe8ea,59626
view_carousel,0xe8eb,59627
view_column,0xe8ec,59628
view_column_2,0xf847,63559
view_comfy,0xe42a,58410
view_comfy_alt,0xeb73,60275
view_compact,0xe42b,58411
view_compact_alt,0xeb74,60276
view_cozy,0xeb75,60277
view_day,0xe8ed,59629
view_headline,0xe8ee,59630
view_in_ar,0xefc9,61385
view_in_ar_new,0xefc9,61385
view_in_ar_off,0xf61b,63003
view_kanban,0xeb7f,60287
view_list,0xe8ef,59631
view_module,0xe8f0,59632
view_object_track,0xf432,62514
view_quilt,0xe8f1,59633
view_real_size,0xf4c2,62658
view_sidebar,0xf114,61716
view_stream,0xe8f2,59634
view_timeline,0xeb85,60293
view_week,0xe8f3,59635
vignette,0xe435,58421
vignette_2,0xf2b3,62131
villa,0xe586,58758
visibility,0xe8f4,59636
visibility_lock,0xf653,63059
visibility_off,0xe8f5,59637
vital_signs,0xe650,58960
vitals,0xe13b,57659
vo2_max,0xf4aa,62634
voice_chat,0xe62e,58926
voice_over_off,0xe94a,59722
voice_selection,0xf58a,62858
voice_selection_off,0xf42c,62508
voicemail,0xe0d9,57561
voicemail_2,0xf352,62290
volcano,0xebda,60378
volume_down,0xe04d,57421
volume_down_alt,0xe79c,59292
volume_mute,0xe04e,57422
volume_off,0xe04f,57423
volume_up,0xe050,57424
volunteer_activism,0xea70,60016
voting_chip,0xf852,63570
vpn_key,0xe0da,57562
vpn_key_alert,0xf6cc,63180
vpn_key_off,0xeb7a,60282
vpn_lock,0xe62f,58927
vpn_lock_2,0xf350,62288
vr180_create2d,0xefca,61386
vr180_create2d_off,0xf571,62833
vrpano,0xf082,61570
wall_art,0xefcb,61387
wall_lamp,0xe2b4,58036
wallet,0xf8ff,63743
wallpaper,0xe1bc,57788
wallpaper_slideshow,0xf672,63090
wand_shine,0xf31f,62239
wand_stars,0xf31e,62238
ward,0xe13c,57660
warehouse,0xebb8,60344
warning,0xf083,61571
warning_amber,0xf083,61571
warning_off,0xf7ad,63405
wash,0xf1b1,61873
washoku,0xf280,62080
watch,0xe334,58164
watch_arrow,0xf2ca,62154
watch_button_press,0xf6aa,63146
watch_check,0xf468,62568
watch_later,0xefd6,61398
watch_off,0xeae3,60131
watch_screentime,0xf6ae,63150
watch_vibration,0xf467,62567
watch_wake,0xf6a9,63145
water,0xf084,61572
water_bottle,0xf69d,63133
water_bottle_large,0xf69e,63134
water_damage,0xf203,61955
water_do,0xf870,63600
water_drop,0xe798,59288
water_ec,0xf875,63605
water_full,0xf6d6,63190
water_heater,0xe284,57988
water_lock,0xf6ad,63149
water_loss,0xf6d5,63189
water_lux,0xf874,63604
water_medium,0xf6d4,63188
water_orp,0xf878,63608
water_ph,0xf87a,63610
water_pump,0xf5d8,62936
water_voc,0xf87b,63611
waterfall_chart,0xea00,59904
waves,0xe176,57718
waving_hand,0xe766,59238
wb_auto,0xe42c,58412
wb_cloudy,0xf15c,61788
wb_incandescent,0xe42e,58414
wb_iridescent,0xf07d,61565
wb_shade,0xea01,59905
wb_sunny,0xe430,58416
wb_twilight,0xe1c6,57798
wc,0xe63d,58941
weather_hail,0xf67f,63103
weather_mix,0xf60b,62987
weather_snowy,0xe2cd,58061
web,0xe051,57425
web_asset,0xe069,57449
web_asset_off,0xef47,61255
web_stories,0xe595,58773
web_traffic,0xea03,59907
webhook,0xeb92,60306
weekend,0xe16b,57707
weight,0xe13d,57661
west,0xf1e6,61926
whatshot,0xe80e,59406
wheelchair_pickup,0xf1ab,61867
where_to_vote,0xe177,57719
widget_medium,0xf3ba,62394
widget_small,0xf3b9,62393
widget_width,0xf3b8,62392
widgets,0xe1bd,57789
width,0xf730,63280
width_full,0xf8f5,63733
width_normal,0xf8f6,63734
width_wide,0xf8f7,63735
wifi,0xe63e,58942
wifi_1_bar,0xe4ca,58570
wifi_2_bar,0xe4d9,58585
wifi_add,0xf7a8,63400
wifi_calling,0xef77,61303
wifi_calling_1,0xf0e7,61671
wifi_calling_2,0xf0f6,61686
wifi_calling_3,0xf0e7,61671
wifi_calling_bar_1,0xf44c,62540
wifi_calling_bar_2,0xf44b,62539
wifi_calling_bar_3,0xf44a,62538
wifi_channel,0xeb6a,60266
wifi_find,0xeb31,60209
wifi_home,0xf671,63089
wifi_lock,0xe1e1,57825
wifi_notification,0xf670,63088
wifi_off,0xe648,58952
wifi_password,0xeb6b,60267
wifi_protected_setup,0xf0fc,61692
wifi_proxy,0xf7a7,63399
wifi_tethering,0xe1e2,57826
wifi_tethering_error,0xead9,60121
wifi_tethering_off,0xf087,61575
wind_power,0xec0c,60428
window,0xf088,61576
window_closed,0xe77e,59262
window_open,0xe78c,59276
window_sensor,0xe2bb,58043
windshield_defrost_auto,0xf248,62024
windshield_defrost_front,0xf32a,62250
windshield_defrost_rear,0xf329,62249
windshield_heat_front,0xf328,62248
wine_bar,0xf1e8,61928
woman,0xe13e,57662
woman_2,0xf8e7,63719
work,0xe943,59715
work_alert,0xf5f7,62967
work_history,0xec09,60425
work_off,0xe942,59714
work_outline,0xe943,59715
work_update,0xf5f8,62968
workflow,0xea04,59908
workspace_premium,0xe7af,59311
workspaces,0xea0f,59919
workspaces_outline,0xea0f,59919
wounds_injuries,0xe13f,57663
wrap_text,0xe25b,57947
wrist,0xf69c,63132
wrong_location,0xef78,61304
wysiwyg,0xf1c3,61891
yakitori,0xef31,61233
yard,0xf089,61577
yoshoku,0xf27f,62079
your_trips,0xeb2b,60203
youtube_activity,0xf85a,63578
youtube_searched_for,0xe8fa,59642
zone_person_alert,0xe781,59265
zone_person_idle,0xe77a,59258
zone_person_urgent,0xe788,59272
zoom_in,0xe8ff,59647
zoom_in_map,0xeb2d,60205
zoom_out,0xe900,59648
zoom_out_map,0xe56b,58731
